,address,delegation,refund_in_ujuno,refun_in_juno
2782,juno1mmn3v7n4s5kd3ddvm3fxl08hhn4q75ndwzk6rs,10000000,500000,0.5
2783,juno1mmkc6d48jr7guf739wwwr86xwty22989eahume,1,0,0.0
2784,juno1mazppxvx8zr6syhhxtmjzr2mp9sgw63z32tsmx,90000,4500,0.0045
2785,juno1maxhg2vlrmk6ev7525wpjuk63qnry6r9sv4lcu,110120,5506,0.005506
2786,juno1manvczjyre7s3gfa72pkra7j29exkr2ww9cte5,28500000,1425000,1.425
2787,juno1malrkrfg3vn2gg2fy5zr4lhu9f7kszgmp9unak,100000,5000,0.005
2788,juno1m7rchcamqlmk32y7flsw6gjn2pewla034uevp0,50195284,2509764,2.509764
2789,juno1m70yar7wwfdy7y5hzf3gunv9005wx3k6g9cq4h,45325466,2266273,2.266273
2790,juno1m7h30ydll7txrdxjmks6kl3p7n3nezgz4498vh,4357439,217871,0.217871
2791,juno1m7e3j0jpa4t2wrlvtalat732m5udzvngjqtu6e,150000000,7500000,7.5
2792,juno1m76s3lm9a3sdvhuxetle5dlq9smzllf797qls8,72211628,3610581,3.610581
2793,juno1mlrrwktqcq3q2h0n7ufa93shpysjx4dv5h7kl0,14000000,700000,0.7
2794,juno1mlhe4wn2dgn4aswhewl2nwc4dgh645f9v6z6kt,125368687,6268434,6.268434
2795,juno1uqq7cau8qz5tyy5dxa7yxzkaqzjpj377p3exzm,1,0,0.0
2796,juno1uqdvvgpvd76ysvjcmwm7lrvyxqvjgdrcw7a0up,5000000,250000,0.25
2797,juno1uqs2uu4y2knl0gjk7uk0uxwd5ut4qgc9nk4nst,15030000,751500,0.7515
2798,juno1uqj805t0e2hjh70w955s9m2wqvngmgx6syhrza,4000000,200000,0.2
2799,juno1uq7jzpe77f7j5ga2ppqjxp52wdc5dcnldauxga,10,0,0.0
2800,juno1upz26qescap7u0rl0p2w2pxw2gt47ph93a64lc,100090000,5004500,5.0045
2801,juno1upshu9n7q7wlee0gtud45lv04kgqavlzv4sgmx,1070000,53500,0.0535
2802,juno1up5076zkhsyrs588pctfppkas8gr5lfxz66tjh,37896943,1894847,1.894847
2803,juno1uzvprlh5t4ne6zhlnz8q2kkdsh7sq8xgjchded,20000000,1000000,1.0
2804,juno1uzlkcqs7ymrfwhzgg3xnjnekr7x39vew697s0r,7371040,368552,0.368552
2805,juno1urp858n70jdrz84zsj9qsyjq4nrpa2d9hmgrnc,1165483119,58274155,58.274155
2806,juno1urszjh39hwqec6p4fmj5v886c7u4kzc47xekn2,5983070,299153,0.299153
2807,juno1uragu4y59gu3nfxc7v24gyuztepnzs7wsuxjvz,5564136,278206,0.278206
2808,juno1ur7t8allshmt5ml8p7dc4jruxeqle7uqgys49k,5000000,250000,0.25
2809,juno1uyzpe2kzzyd06f3qzj2d6et4xu2w4jpvwgre9s,5000000,250000,0.25
2810,juno1uyxdrqyktqfzgz4mjrj88eewg5298u543ql60g,10000000,500000,0.5
2811,juno1uyddwg3jhjvpljhhsqgda5atjv7s5npwndp87j,112400000,5620000,5.62
2812,juno1uy6hvfma9nrwshsz4llr3wa3d70ydqjg8fchng,56350000,2817500,2.8175
2813,juno1u9rx32gsk8wvv6x54j5fy899gfm5v5ckccwqtc,417640190,20882009,20.882009
2814,juno1u926nfhe5e5nx6ege6wham5sspwz4mtsgg8j9a,29224222,1461211,1.461211
2815,juno1u9sat974nrtzel4xhylvrc4t940h8d69jglsgm,253592817,12679640,12.67964
2816,juno1u94eg7lsl2ckmyqh57qxlulfjdw4srulaaufxv,14606972,730348,0.730348
2817,juno1u9kkwk80hmy0558d4lgzwhlkzv66n6dak9x6zx,6073706,303685,0.303685
2818,juno1u9km39g442hyzpzpfnuu4ufuc4k8ummg0mahdr,99990000,4999500,4.9995
2819,juno1uxg72lu3cy2sr50md0fdc6njjper9r2fnyj8ej,1755307,87765,0.087765
2820,juno1uxf4c2ngdhj0u6lqeu5xleauxcfxlz06ljzc8e,100000,5000,0.005
2821,juno1uxvdyft76sgku5psd04ea0t5wae6xs8vgpd0xe,1100000,55000,0.055
2822,juno1ux0dfnz9w8uft4572namqaxdzsqr5ef3dk37aa,3000000,150000,0.15
2823,juno1uxcvfcdr6l369yzpaeusatsjwtym7hyx70px98,110120,5506,0.005506
2824,juno1u8ql6jk9gmckts9zm0pnaycktjz73lm74aaxxm,10000000,500000,0.5
2825,juno1u8t3c5zemgmy6rcjunwjpyhytuukktnlhmg4r4,10001,500,0.0005
2826,juno1u832ltjexq2r4e4tvhu64krrw4d3csprec88ft,102000000,5100000,5.1
2827,juno1ug2md5uk6qcx4gn0jtj43tlt33svt76hvq2k5t,13246360,662318,0.662318
2828,juno1ugk5hkffn23ugfzje2uzwqqymxpn0d47fgq4q9,2500000,125000,0.125
2829,juno1uguhntrtus3mx5m90hxyen68p9h2m3jgzh6eve,5000000,250000,0.25
2830,juno1ufdlr7sd6s9hd7gf7fms0u0z88nectpj6xl0yw,5000000,250000,0.25
2831,juno1ufnj0nugkk5ytg0dv4wn3te4gegxlcvylyn9q0,30000,1500,0.0015
2832,juno1ufh507zyylndd9skd27h6kme0cd5tpz23pnd4t,10000000,500000,0.5
2833,juno1ufe43pdpd6vzc67znelffjc44zggd9as4c700c,10709298,535464,0.535464
2834,juno1u2peq5lq3m9vgsk9uyegwsql9y35a6jrrruwfk,10001,500,0.0005
2835,juno1u2ghpeqk655uk3qf0t5xfl6ch63l8wfnnkcnlc,88818856,4440942,4.440942
2836,juno1u24rqng8t4fm5cts4ecmqdkdnpefzj6hsmthw4,1001,50,5e-05
2837,juno1u2hxp79ju97u9f4mvxhj3dnvt5j6ledundh7en,133486818,6674340,6.67434
2838,juno1utzlygpvm9q6s3hkc09qhny6303nxy7yd4raxl,4000,200,0.0002
2839,juno1utturver7734mm8dtctgdw5n4e8dt4asn4vpvw,100000,5000,0.005
2840,juno1utv9z9nhts3690et3c8n58lay774hpzpt5sfx4,161479574,8073978,8.073978
2841,juno1utj85u84fp9khmn8fa75m6f5wlyf8xjks4xf8y,4000,200,0.0002
2842,juno1uvjq5nurslp4qvzt5prldn0ks9dcdhmaxv9925,10,0,0.0
2843,juno1uvhz4s5yve5337l33nr275u3ssqda0gvvy6mek,2000,100,0.0001
2844,juno1uve66h7eucuj3ewxkdfyey82x6fctwq4ydcjl4,82124017,4106200,4.1062
2845,juno1uvuq6d7zlynlq4r3jhnvj8jqh09f7acl22896g,1001,50,5e-05
2846,juno1udxu2yup6a03lr6qme97f2udnna30nxpese275,5000000,250000,0.25
2847,juno1ud5ptk9qvrl3rf54vtsufpramuze034uwls8f2,1001,50,5e-05
2848,juno1uwp8vk4fguf23grupwts905475ncctjzhatpza,2846730,142336,0.142336
2849,juno1uwrdtnk62tm78xk7jsc0s9gaue29h7v80a5lvc,141440035,7072001,7.072001
2850,juno1uw2kta9js7an6uzpetaazsr46qac50fcgys5xk,10,0,0.0
2851,juno1uw2k3ar88lj9kssdvaahvtlxe0er3e2w6ny65q,103228690,5161434,5.161434
2852,juno1uwdye7gdyulq8rrz8ycj2yysp9z6jdpl9zp9yg,2500000,125000,0.125
2853,juno1uwenqayqm823g33nxnzguhtytq8erc48yw2hwz,1017587894,50879394,50.879394
2854,juno1u0f5ju5gtfp7c2d9f5w4erxzecfka7405pfqdq,95000000,4750000,4.75
2855,juno1u043j3tvkq4u8w97096mve0hhsscr7yuv5ucq9,5000000,250000,0.25
2856,juno1usv994auy27mj06w0dywu7vgacr8ncnxuxqtak,11000,550,0.00055
2857,juno1usekvtglkvda93246jsvkxhv00sejrz8w4ef4h,50250000,2512500,2.5125
2858,juno1u3p5dzfwlsex00zwvjt8tvtr8u2n6ddse76jfn,1100,55,5.5e-05
2859,juno1uj9j28xphl83kwv7ajr456sdvy63u6feylv2dw,5000000,250000,0.25
2860,juno1uj85l9uar80s342nw5uqjrnvm3zlzsd0yya9e2,202174100,10108705,10.108705
2861,juno1ujga3nkf2xd535z9rdjgzu7zsdd3fdep3dynzz,5000000,250000,0.25
2862,juno1ujdrt93dp9m4g4wqy06afvxvu73u6jqxama3f3,70508409,3525420,3.52542
2863,juno1unq30l8r6cu5typqf8s3t99ux5zw9sa99s4769,25743860,1287193,1.287193
2864,juno1un8cn86pwa4r5xvgfk870xa7dqkgjjdz3zttaf,23700000,1185000,1.185
2865,juno1unsw6wj0aw0z5mjr33rdjuuk0jjld9mqsrq0k0,157557,7877,0.007877
2866,juno1u5r0j0jytzk2c5z5wswlzy4h385elwwxmm4nwk,100000,5000,0.005
2867,juno1u58vr2sr4z48rgr4g5ze3008kvzm0ke0ckc8qg,9999750,499987,0.499987
2868,juno1u52a6cdvse0v6ys4xaw40dkug82q5gw6xsdhhy,30000000,1500000,1.5
2869,juno1u5jd8a7v0q2mpj89ph8mr54l2rn8ca89dn8yva,1000000,50000,0.05
2870,juno1u5j4l9x3kehxm7qntu6djdhm2lkrlfhmmw40tu,5612049,280602,0.280602
2871,juno1u5mrv6sh2qh994zmw7sn5ug4wwmrswflf8m49l,8251283,412564,0.412564
2872,juno1u4f3hwc9l976gga0rdzeff6feyewm6hv99wwn5,124276073,6213803,6.213803
2873,juno1u4mhqpvrz9glw39ue5m5jqqcg98uy68e2dwccr,100982044,5049102,5.049102
2874,juno1uk9ww2sd2csqgftz60ey36lunxhd76g37dnssa,1010000,50500,0.0505
2875,juno1uk8553yg5rg3d23ht7jkefzhxtu5j6cl59tet0,23905834,1195291,1.195291
2876,juno1uk5pwsn0azdk2gcfkcecdnppzv0rd0ne5esyfs,26352564,1317628,1.317628
2877,juno1ukkkpp6gd2qtw4qtar5m4e2vm462p3ufumvnl8,51396206,2569810,2.56981
2878,juno1ukh3m3thmrzg6zwtt87pgqcq46ejgpd9v9dsww,13196677,659833,0.659833
2879,juno1ukacr8082lu35zuzh37qkdzq5tle78fhzazwgk,295185803,14759290,14.75929
2880,juno1uhdj4fckhehmua9qz2rwtp20cm5j5dvhenl9rz,184000000,9200000,9.2
2881,juno1ucafuwa9dufsvjj6n52rrj79guut54yqn9e3dd,5000000,250000,0.25
2882,juno1ucasaae6exwax7e99ak6jqc0yflr0l5ryak4sw,30277466,1513873,1.513873
2883,juno1uezwq4cf5r89r88mjht2227em77cn2w5h7m9uj,1000000,50000,0.05
2884,juno1uerz8ff94g08nny8kqfgutqpawv45sqgevyzyx,137600000,6880000,6.88
2885,juno1uevsjvhd40rtxmy3950fuw3yae9755yc7lvdjw,29228140,1461407,1.461407
2886,juno1uejhp5juwmsfrq8p5fw7gcpuxc2nfk0vvnfxav,6700000,335000,0.335
2887,juno1u6x4juvy5ln4z5rsa570t7fgftudv4zkafhpk8,1582970,79148,0.079148
2888,juno1u67f0rs5g40lggc9yvsecxnsnpxzwzpxr084me,1000000,50000,0.05
2889,juno1umfrmg45l77rpncsapxgtwmkgjsuyaeg8k4r2t,10,0,0.0
2890,juno1umdjr3j2lcm69ly4tgy80ecs9qdpylhuewzwqp,40600000,2030000,2.03
2891,juno1ua4t92nxaclu6cvkv3g02qsx3m2svgr0q6vgnm,98926888,4946344,4.946344
2892,juno1ual3u8mzacdgna5scrwrjp8efx3sju0y70pead,50846000,2542300,2.5423
2893,juno1u7252htq5neq5zrz8h2tdxzmvchcfwh074m7qt,10,0,0.0
2894,juno1u75y2wjtxpgua34ntlw2rapvrk306c5j3430e4,4984832,249241,0.249241
2895,juno1u7h2uu34mx7ulf3duh66pdm3kwtvvj0ufmp0sj,418232,20911,0.020911
2896,juno1ulr5l8yuq8phc6np2td60q05kcpf3n9np6h4rn,1001,50,5e-05
2897,juno1ulnr3njmfpa4ygq8cwwqu4cjuhv6633ngd0drc,201691154,10084557,10.084557
2898,juno1ulnl3wjn0x5aa3cn2kyrqpd9x0qu26w8pn5g24,88004540,4400227,4.400227
2899,juno1aqpeat77rg0t3l3vqjpcynl2jt7ss0vpxtx4jp,135452994,6772649,6.772649
2900,juno1aqzcdql388d0tz5hp4732a5n3yy38ug09strth,24809000,1240450,1.24045
2901,juno1aq7dp5wqula6yqgmp09uvgdgwlqjssj4yn7n0v,98990000,4949500,4.9495
2902,juno1apydaumjstd52a68jy7hg4363tm3cah94uhywd,229474625,11473731,11.473731
2903,juno1apwtlqj6md2vn4ekznscz2c0xv0tmf47rk444k,100000,5000,0.005
2904,juno1ap0wsf2nyfkhht0ymqv6rmsm0ylj7vqh6v3h4m,134010200,6700510,6.70051
2905,juno1az4zsxefldek9xcy9za4ux4t22gfjknfhn72td,47400000,2370000,2.37
2906,juno1azm6ntc9cg5c8gjnjgttgtxdl9qnu9stnscdwm,10,0,0.0
2907,juno1ar04usvdjr63m84p2g647m0k86a73vjnyxfdz5,52302503,2615125,2.615125
2908,juno1ar7q5773vfar6sy3uy2hardzhjwrsu7q6mv6ev,70000000,3500000,3.5
2909,juno1arl3wnskvm5xh4vaev6g94fy9ty8xlu73r3r7g,19274758,963737,0.963737
2910,juno1ay6g6n9mkv3c9n3pg7t94d8es9k80tey5clqfz,111000000,5550000,5.55
2911,juno1a9w798vr98mnql0xt9lygrg7x79ypgnnec4xgj,100,5,5e-06
2912,juno1a90cpgst4wfs6c9nr3kh2nnm4xdg6zk65kdgtu,10001,500,0.0005
2913,juno1a9nahavwd7q5sgdcx9ejwsa03d832chq3tzem4,114443,5722,0.005722
2914,juno1a9h9wjwpaxhuu9exfjfrky6rwzhtungd4c0vfu,11768248,588412,0.588412
2915,juno1a96289twlq9wv2xcdy4gs3mgwywnev47x9yklp,10001,500,0.0005
2916,juno1a8unktv8cp8pjqqzd0pe0293zy8zktxw4hkgls,15000000,750000,0.75
2917,juno1agzxk5a4u944jmfq8xx9n3l39wvy6c32c7q7qc,7000,350,0.00035
2918,juno1agnxvdcd0rl5zf8j4u4ggdztmqjqh0hu5vs9yu,81523704,4076185,4.076185
2919,juno1agu64utfh5arkq0aew9m7l054dafcvd7tlkqg0,135131598,6756579,6.756579
2920,juno1afrlx9xqyy4y809xmzp5jr6ryjz3tcnne3v069,390307935,19515396,19.515396
2921,juno1afyr6wlksf34fsdjldjg5cp3aq6u3l6l3aun6a,1470000,73500,0.0735
2922,juno1afwf4n6xlzdnkm66vca0aeaf69f2suxdvmkvcn,120000,6000,0.006
2923,juno1af3c0n54a54waxa0ul0hkhnhgmqwx7jqd62953,50000000,2500000,2.5
2924,juno1a2zwjvetkqavejdh3nz4cdmccfqq3n6gw95fwx,1770000,88500,0.0885
2925,juno1a2y430s4qqk5cr2pcgsrtzd9fd5q3g40a280lu,4730014,236500,0.2365
2926,juno1a2xsrfkvdeqa3q3m442vg2m6n7m8fhuwuvzug2,10000000,500000,0.5
2927,juno1a230tac94fq4xsawnyk4e08tkkhdjrkfjp0aqd,58370000,2918500,2.9185
2928,juno1a2cef55cep9ht0w85h5lh5r94auza7zrfc8fzd,2000000,100000,0.1
2929,juno1a2u3qxljcyramjtfja3hdm8549zynn3f4d3wg5,125010000,6250500,6.2505
2930,juno1a2ldftver7cztfxw7jj7fne2snm3y6qwylck2d,100000,5000,0.005
2931,juno1at9dyhmc0k9mw9n0s8qp7n6r8lg9a80x238ttw,50010000,2500500,2.5005
2932,juno1at2aa07247avq2xuzeeswje5pxswr8a533f4hv,19710400,985520,0.98552
2933,juno1atdjt862etcwvr3xnw8sedq07n7nan0pj4rd2a,33000000,1650000,1.65
2934,juno1atsj0hfw2fhn2pexc32stgv79ad8yw2hpk7yu2,29933895,1496694,1.496694
2935,juno1ate9ea9zsne4wtzkh9439ceneg4w9sj9ugzkes,55400071,2770003,2.770003
2936,juno1atevshfyd6sdmydj4wk508gh99nrk46khll9sn,20262105,1013105,1.013105
2937,juno1avyn4ua7q79ccllan3whlzpc2tdwdk9qh5mmqr,14901780,745089,0.745089
2938,juno1av2lcuv9wk24lc2eqqy4r0zp2ptz57nlqummd6,10545313,527265,0.527265
2939,juno1adq4v4z2f0c60mtpk8v0lur0zn5x2zt8wtnhn5,20777298,1038864,1.038864
2940,juno1ad3ft92p425c29xzsf7nt4xc8rh3znv3xheccm,102736774,5136838,5.136838
2941,juno1aw9z5ajg32gu4qphkrypcyggcrjy6xdjrc52nl,198554304,9927715,9.927715
2942,juno1awm285quzt0rte464ej0grxfjvh3r3fevetjxl,100100000,5005000,5.005
2943,juno1a0xcra3n83g5y02el2eyq5e3yu87zmrt5d4yhj,85736303,4286815,4.286815
2944,juno1a00nw7dej5hhyud56hj7dx4ztgm80nwlvgxg3t,10,0,0.0
2945,juno1aslhq57xzma9v0eshz7mvwt938gmslgs35s97p,110120,5506,0.005506
2946,juno1a3zpk93tf8wkvaagdgcv7m7vx9u70u7n5y826q,1520156,76007,0.076007
2947,juno1a33utnq4435anmxfhdqe5dye4e3adzs3ca22q6,100000000,5000000,5.0
2948,juno1ajpl0xq2t8yuqgsvk469ckg2w3f264653yrepy,99600000,4980000,4.98
2949,juno1ajdgna86rt6r4lls2hdsm8y2l7ujwfy90ndem5,22354202,1117710,1.11771
2950,juno1ajmtkmszd9vkv7agrxz2s9gux04wqj3zuy3g2y,46435174,2321758,2.321758
2951,juno1ajl8ga754hmems6c33ljxerxvpw9detpv8pytd,130987852,6549392,6.549392
2952,juno1an3zx8uclkahvglnws0ag6xvf9ge4yay0a2grd,1100,55,5.5e-05
2953,juno1ankp34c85s4340jteh8y8hryl4qz76nw08lvnl,339400000,16970000,16.97
2954,juno1anhg8zqcqttmlu4s59ps7n78zauukttg9frwqa,36827512,1841375,1.841375
2955,juno1anazhmj5yad3mw8ee8ys89u6plkvqugek5vrev,51958315,2597915,2.597915
2956,juno1a584azyfdqzpjr2n5k9f7097eqwv3kudt6huyq,100000,5000,0.005
2957,juno1a58ujmahsz9wunc7sxnqw0t02l6ykrayvfgwyk,10,0,0.0
2958,juno1a4py6wq8f3jmmcqkhs3mrsu2qftsechr5fseyu,700000,35000,0.035
2959,juno1a4nugkanuj5pc8u67ytduwr9lu6zscdw30y0tp,1000,50,5e-05
2960,juno1akm6ne3ewankzv2e966vgjceumxsdfryanzf5y,68136172,3406808,3.406808
2961,juno1ahw7669avgalqjy8fkuck74dutrre4hm02pzgd,20000000,1000000,1.0
2962,juno1actesul6kn55wnjfmttrr2mudu5762hhjml2nd,10070653,503532,0.503532
2963,juno1ac5zsmuyhvde9mjqq4scjl6lgvhxa6ka3x7mfa,1475000,73750,0.07375
2964,juno1aeptj9g50f46lp95cxm355xr7trlsd47lsptrx,13700000,685000,0.685
2965,juno1ae284a8kf56hjsv46q38rah4kf0lvpak90sjz8,10074173,503708,0.503708
2966,juno1ae02rqz3umey2q4h0w096adcl0zjmetf29f6nj,2000,100,0.0001
2967,juno1ae0kyc97nmzeaadcw4uz6fefjnhcgffzunrsnf,15280029,764001,0.764001
2968,juno1a6thd5khmu2uczleck45nulzqznuy0qv79w88e,45940000,2297000,2.297
2969,juno1a606dlet9m6acunpujxar2pqm0ulu7g3wa0vvu,25910537,1295526,1.295526
2970,juno1amrhk7asluad5e0yt4cy8pzgy75k9yh6pgjr62,10,0,0.0
2971,juno1amf2hgu65w7yaru2ahrzkqqj74vtmrs07q64w0,1100,55,5.5e-05
2972,juno1amcjag6t0dsmc0s56dkahzxf06yx86lrh3eq5q,10001,500,0.0005
2973,juno1ammx459meute6x7lsp6wds7e69gggzysdku06l,64673447,3233672,3.233672
2974,juno1auqtkuhexeve6zn9kc8qd9kwyy876690my6z2a,1001,50,5e-05
2975,juno1auzke5r9eljct4wsg708scvpq67hwjg5ztr9j4,12457158,622857,0.622857
2976,juno1auczlcp6a8d2sn24z0g0a4xzlc5s6keyuqj73y,6000,300,0.0003
2977,juno1aaeaqnq7na33zkzwq5yhwx7w0zegxqhugspnzy,22822549,1141127,1.141127
2978,juno1a7rx2vj0kqqffx9nr8mdnuw0955qdlh2n3y2vm,1000,50,5e-05
2979,juno1a7frrd8g3q5rtqawdx5hmjalttfwrjv66s6s3r,49999999,2499999,2.499999
2980,juno1a7k5qq8guar9ld877ns8gcw3edwdmzeup4mtkw,10022858,501142,0.501142
2981,juno1a7cd3q5rvnlm0430wn5trp336axhfyjhllekh8,383258593,19162929,19.162929
2982,juno1algjxvnhf9rk8hxmjjc29saae848adhlny443q,67449031,3372451,3.372451
2983,juno1alfwfk3axaw2uw0hn3h79xsyjfamv33zyaktmx,75461906,3773095,3.773095
2984,juno1alth8tdjx32r7s9cdgfka69eqhx6ukc6jctqdm,301300000,15065000,15.065
2985,juno17qr0vlvngjkplazcpya6mkwtalgkm6lx8e6v9c,5000000,250000,0.25
2986,juno17q2fr2k24d27q59zvauek8tdl7503p7d5wj3sa,1500000,75000,0.075
2987,juno17q3dg94es4pfp8tyeqgc0edmwmk5a7cxy2gq4g,17520121,876006,0.876006
2988,juno17qkz8gr0v78r4j5500wh67m83ztaw4gcn4nwxx,10588508,529425,0.529425
2989,juno17qc3ms3pcmh0svlu0lkamzw622fdvt6pgr9y9s,12400000,620000,0.62
2990,juno17prz2ww2r89w8ds3nhjt32lf7rwu37en69whvu,15610000,780500,0.7805
2991,juno17pgkye0er063ld2t3ks94f3kc946atm66r24g8,198734431,9936721,9.936721
2992,juno17pc25pttfa48avmremjhjlweale5lrw30xd368,23472124,1173606,1.173606
2993,juno17zxv528my8dt80q3485s7x4v2sw8l6rl6kagl8,10001,500,0.0005
2994,juno17z0hzzayfzjg2xlrefkn0g5g5fp8rdfeu5gj7t,1063059,53152,0.053152
2995,juno17rrsrx2qynxpwhz0e7672mgf8vqpgarfs05q84,98926546,4946327,4.946327
2996,juno17rrlqycvnamm4tufsxy3pkkqgs5epdkk8evf6q,108069633,5403481,5.403481
2997,juno17r5j5zynamef7yer2f68usvz5yzryyyc6jarmm,6200000,310000,0.31
2998,juno17r76e0hdcwx3j8zlktjc2dua6nz5pxxjrufadw,10,0,0.0
2999,juno17yppmcz0780zgk77h6z0md58mdn9hkqg6x6c7c,144762872,7238143,7.238143
3000,juno17yzlpruzgfl3evsaa28e77sfqsw8xpp0445ag2,150000,7500,0.0075
3001,juno17yy4z3m24dapq0zxcepwdw926fddkjfzntfc0n,15080805,754040,0.75404
3002,juno17yftytaxueea49d3x2p0ar0mj295jy05jjzc7k,138041856,6902092,6.902092
3003,juno17y4kx4cxn60prfnn0zc2fgg8n4wrunkfj86hyn,30473934,1523696,1.523696
3004,juno179ffy4vqdhzg36cqqy2pvqq4atyuwtu2379qq5,10,0,0.0
3005,juno179w0gk3zzr7ekq9kfawl45sce9fyc5yc5ueckd,1600000,80000,0.08
3006,juno179ef43q5seaq5lx7dwnusum9vf3rykd0d4uarm,50056000,2502800,2.5028
3007,juno17xrc4kmzxz24sz3cf49kj2lnvlvpf5syupyl5v,10,0,0.0
3008,juno17x8tl3jwe5jj3aqe23pfyt3rvc76dfr3aulv7t,10,0,0.0
3009,juno17xv27zhkmwlvhvm5fsafnqqezghvymgfrt8fvv,163575193,8178759,8.178759
3010,juno178swfpjp3qwes3wj8ffzqla9m56ewzxm3l9whc,1001001494,50050074,50.050074
3011,juno17gy9mj5s4lkjh5e5mpn700mk52r0vmvyv3aje5,12529750,626487,0.626487
3012,juno17gx9fq0sn69ustjq2v5n8jgh7sus86jazryqvz,70900000,3545000,3.545
3013,juno17gnr765h4sne7z8ev6lepglpsctljcskwhu59l,13637153,681857,0.681857
3014,juno17fzc4v49m2trsdr96y5grx7yt8zqtsmv0uhmzq,4503737,225186,0.225186
3015,juno17f9p4zgyluwrc2f56yl5hmgv7fdfa4pmtktjq8,20396958,1019847,1.019847
3016,juno17f8r3np7l8ns0z9r54gy3qcsm766d6f20hhsem,10,0,0.0
3017,juno17fghmkv08uprp0xul5e4m59vrrqhg4c9gn3we7,122600000,6130000,6.13
3018,juno17fwtupp3j3us24vm9qdrhp692xz86euz59fgph,10001,500,0.0005
3019,juno17fsur95l8xuc8wd83cpt4wkulnfn5wzud0zpn0,1472000,73600,0.0736
3020,juno172rnmg4nle4ugsvnd7xga5ery5fal53vcqerxj,41099830,2054991,2.054991
3021,juno1724mangdg6s7nd3s3kxs4rxv8rrl7swvs40esz,10000000,500000,0.5
3022,juno172hxdt6we3w7qmjelxyf7ul3xuq0nntc9yt6l9,80000000,4000000,4.0
3023,juno17tv8ddyth9fz5w7mnnwkvy56thz2kds8q8h7y7,30000000,1500000,1.5
3024,juno17t5d6249szaadt44fwj9pnsn085jyzkzjlgrph,1763070,88153,0.088153
3025,juno17t4ezyn56t79zqskhc5t363nz379adgsh92t89,48100000,2405000,2.405
3026,juno17tkv2nzk3xtn8tfegg0w68r5fqhtvd08ecws72,62000000,3100000,3.1
3027,juno17tms9g9fz0zgmwycqyy69suu4t6tr6u6s6fnlm,800000,40000,0.04
3028,juno17tu87pmm7nqk2msfkstgfa833htckk7zh7sy3k,12563757,628187,0.628187
3029,juno17v54ss7fwg32vmttuyzks5qu3n9qsxwf3w6wus,1114447,55722,0.055722
3030,juno17vhsl8l8n7829h74dmwzqugekletsg56wcwt2w,1050000,52500,0.0525
3031,juno17vez9f8jfh24wfmzkes979gma5l982hhml4d6p,70506004,3525300,3.5253
3032,juno17d8h5cxsmnzcsd5tgelfc7trzna4dc455qqnrd,17617171,880858,0.880858
3033,juno17d7689nu676a2a5crvh9avj6kcwpgwempce00h,50085160,2504258,2.504258
3034,juno17w0fysnmn3454yfl8a8x4a97p7dmu7822pavt9,39748873,1987443,1.987443
3035,juno17w007ye3uy8x8d8ng7vguynzcxgea53d85vr0e,134000000,6700000,6.7
3036,juno17wh5xr7j2ztzflzsyw3zg5mjd8fy009lgq22ru,30540482,1527024,1.527024
3037,juno17wa3c2k9vkggf2rqqdp4qlqsdu9jr4jp32689k,101000000,5050000,5.05
3038,juno170x503z95w0nj5ugl2ckr0890x05zss05p6ah2,27457518,1372875,1.372875
3039,juno170g74n4qr48jy58398sye06ckjxu7aswghqs89,2045798,102289,0.102289
3040,juno1702fsc79a7h3gl4u6cr0rvejk2h2aj7254v2pp,18900000,945000,0.945
3041,juno170222cwdt3nkaqq50pan6v3anqrymp4494levf,1000,50,5e-05
3042,juno17s590zs2nwh3ckn5et3925x6khupaecur85r3u,47999999,2399999,2.399999
3043,juno17smdenc9pjxxye5lvtm2cw8dsgdqq3afgfnw68,1001,50,5e-05
3044,juno173d0jensrqwnlcpq3g63u6erzkkkm5qmqe5g9t,100000,5000,0.005
3045,juno173sdyqu9tmadfnwmm52hzsj346nnla6r489c0h,428900000,21445000,21.445
3046,juno1733ynwzh7r6xa0xmas4rf6t40a3vfud3jpkx0h,1734808130,86740406,86.740406
3047,juno173mxye6cznt8znf62e5ftkf2kevctlnzvy7yxj,5300000,265000,0.265
3048,juno17jw34cev0rzdk26xuzts6wmvc2yfpn49p7xl2e,1001,50,5e-05
3049,juno17j050eq4g0dnwxy8e7fza07z7tg03epgd06pkk,10,0,0.0
3050,juno17n8w4g8hdze8ymg9u4vvtdrefd9nc7rw5kz66k,1001,50,5e-05
3051,juno1758sqkz7w25ylffs22l7e4dk8dyswufvhljmj0,100,5,5e-06
3052,juno175vxk86x297nnvm5fmw5vtl69lv0n0a5amlf7x,42199216,2109960,2.10996
3053,juno1757tglp999d73zae5lm75vmvtnl23kwdvqnman,87500000,4375000,4.375
3054,juno17ks46glnkc7kft5gfkca5538ckf0447zznjunr,6000000,300000,0.3
3055,juno17knjj8whzshxd5y6se0s8gjsn3ffctnqgagas2,1001,50,5e-05
3056,juno17k7snqeghc7cfywjhy6gc0qm527aa3qz5gzlj8,7000000,350000,0.35
3057,juno17hxrmsgy4y0en9hjjgef3n4e7ua38u0w2rr3j0,1000,50,5e-05
3058,juno17hg67dtreg5xlgxks6jn7924f75txkndd5cydr,16100000,805000,0.805
3059,juno17hvaakfru3udcnvsult6ta8pvplyvxspzhzxkn,57000000,2850000,2.85
3060,juno17hdknd6r7fe98e70x00ccw4txepyes76wasrt8,3476421,173821,0.173821
